Date,Headline,Summary,Sentiment Score,Stock Name,Close,MA_7,MA_14,MA_30,Volatility_7,Sentiment_MA_7
2025-01-29,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,123.6999969482422,125.96714346749442,127.47857448032924,126.22633361816406,2.827628506885344,0.6083857142857143
2025-01-29,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,123.6999969482422,125.211427961077,127.10071672712054,125.59566701253257,2.581259862442688,0.5760571428571428
2025-01-29,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,123.6999969482422,124.4557124546596,126.72285897391183,124.96500040690105,1.99943529189418,0.42442857142857143
2025-01-29,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,123.6999969482422,123.69999694824219,126.34500122070312,124.33433380126955,0.0,0.3153142857142857
2025-01-29,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,123.6999969482422,123.69999694824219,125.96714346749442,123.70366719563803,0.0,0.24007142857142857
2025-01-29,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,123.6999969482422,123.6999969482422,125.58928571428571,123.87966715494794,0.0,0.17815714285714288
2025-01-29,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,123.6999969482422,123.6999969482422,125.211427961077,124.05566711425783,0.0,0.19764285714285718
2025-01-29,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,123.6999969482422,123.6999969482422,124.8335702078683,124.23166707356772,0.0,0.1507
2025-01-30,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,124.6500015258789,123.8357118879046,124.52356992449079,124.43933385213218,0.3590679795339845,0.22594285714285714
2025-01-30,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,124.6500015258789,123.97142682756699,124.21356964111328,124.64700063069662,0.4635547683017727,0.3490857142857143
2025-01-30,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,124.6500015258789,124.10714176722936,123.90356935773578,124.85466740926108,0.5077988064772156,0.49461428571428573
2025-01-30,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,124.6500015258789,124.24285670689174,123.97142682756696,125.06233418782554,0.5077988064772709,0.6083857142857143
2025-01-30,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,124.6500015258789,124.37857164655414,124.03928429739815,125.27000096638999,0.46355476830195425,0.5760571428571428
2025-01-30,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,124.6500015258789,124.51428658621651,124.10714176722935,125.47766774495445,0.3590679795343751,0.42442857142857143
2025-01-30,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,124.6500015258789,124.6500015258789,124.17499923706055,125.68533452351889,0.0,0.3153142857142857
2025-01-30,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,124.6500015258789,124.6500015258789,124.24285670689174,125.89300130208335,0.0,0.24007142857142857
2025-01-30,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,124.6500015258789,124.6500015258789,124.31071417672294,125.74833450317384,0.0,0.17815714285714288
2025-01-30,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,124.6500015258789,124.6500015258789,124.37857164655414,125.60366770426434,0.0,0.19764285714285718
2025-01-30,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,124.6500015258789,124.6500015258789,124.44642911638532,125.45900090535483,0.0,0.1507
2025-01-31,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,120.06999969482422,123.99571555001395,124.18714359828404,125.1616673787435,1.7310779784540724,0.22594285714285714
2025-01-31,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,120.06999969482422,123.34142957414899,123.92785808018276,124.86433385213218,2.2348120605138857,0.3490857142857143
2025-01-31,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,120.06999969482422,122.68714359828404,123.66857256208148,124.56700032552085,2.4481139546563266,0.49461428571428573
2025-01-31,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,120.06999969482422,122.03285762241909,123.34142957414899,124.26966679890953,2.4481139546562773,0.6083857142857143
2025-01-31,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,120.06999969482422,121.37857164655414,123.01428658621651,123.97233327229819,2.234812060513724,0.5760571428571428
2025-01-31,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,120.06999969482422,120.72428567068917,122.68714359828404,123.67499974568686,1.7310779784537254,0.42442857142857143
2025-01-31,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,120.06999969482422,120.06999969482422,122.36000061035156,123.37766621907554,0.0,0.3153142857142857
2025-01-31,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,120.06999969482422,120.06999969482422,122.03285762241909,123.08033269246421,0.0,0.24007142857142857
2025-01-31,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,120.06999969482422,120.06999969482422,121.70571463448661,122.95933278401694,0.0,0.17815714285714288
2025-01-31,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,120.06999969482422,120.06999969482422,121.37857164655414,122.83833287556968,0.0,0.19764285714285718
2025-01-31,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,120.06999969482422,120.06999969482422,121.05142865862165,122.71733296712242,0.0,0.1507
2025-02-03,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,116.66000366210938,119.58285740443638,120.48071452549526,122.4826665242513,1.2888573534655758,0.22594285714285714
